ATL
Wed, Dec 28, 2016,Minnesota Timberwolves,W,,105,103,14,18,W 2,DEN
Fri, Dec 30, 2016,Philadelphia 76ers,L,,122,124,14,19,L 1,DEN
Mon, Jan 2, 2017,Golden State Warriors,L,,119,127,14,20,L 2,DEN
Tue, Jan 3, 2017,Sacramento Kings,L,,113,120,14,21,L 3,DEN
Thu, Jan 5, 2017,San Antonio Spurs,L,,99,127,14,22,L 4,DEN
Sat, Jan 7, 2017,Oklahoma City Thunder,L,,106,121,14,23,L 5,DEN
Thu, Jan 12, 2017,Indiana Pacers,W,,140,112,15,23,W 1,DEN
Mon, Jan 16, 2017,Orlando Magic,W,,125,112,16,23,W 2,DEN
Tue, Jan 17, 2017,Los Angeles Lakers,W,,127,121,17,23,W 3,DEN
DEN
Thu, Jan 19, 2017,San Antonio Spurs,L,,104,118,17,24,L 1,DEN
Sat, Jan 21, 2017,Los Angeles Clippers,W,,123,98,18,24,W 1,DEN
Sun, Jan 22, 2017,Minnesota Timberwolves,L,,108,111,18,25,L 1,DEN
Tue, Jan 24, 2017,Utah Jazz,W,,103,93,19,25,W 1,DEN
Thu, Jan 26, 2017,Phoenix Suns,W,,127,120,20,25,W 2,DEN
Sat, Jan 28, 2017,Phoenix Suns,W,,123,112,21,25,W 3,DEN
Tue, Jan 31, 2017,Los Angeles Lakers,L,,116,120,21,26,L 1,DEN
Wed, Feb 1, 2017,Memphis Grizzlies,L,,99,119,21,27,L 2,DEN
Fri, Feb 3, 2017,Milwaukee Bucks,W,,121,117,22,27,W 1,DEN
Sat, Feb 4, 2017,San Antonio Spurs,L,,97,121,22,28,L 1,DEN
Mon, Feb 6, 2017,Dallas Mavericks,W,,110,87,23,28,W 1,DEN
Wed, Feb 8, 2017,Atlanta Hawks,L,,106,117,23,29,L 1,DEN
Fri, Feb 10, 2017,New York Knicks,W,,131,123,24,29,W 1,DEN
Sat, Feb 11, 2017,Cleveland Cavaliers,L,,109,125,24,30,L 1,DEN
Mon, Feb 13, 2017,Golden State Warriors,W,,132,110,25,30,W 1,DEN
Wed, Feb 15, 2017,Minnesota Timberwolves,L,,99,112,25,31,L 1,DEN
Thu, Feb 23, 2017,Sacramento Kings,L,,100,116,25,32,L 2,DEN
Fri, Feb 24, 2017,Brooklyn Nets,W,,129,109,26,32,W 1,DEN
Sun, Feb 26, 2017,Memphis Grizzlies,L,,98,105,26,33,L 1,DEN
Tue, Feb 28, 2017,Chicago Bulls,W,,125,107,27,33,W 1,DEN
DEN
Wed, Mar 1, 2017,Milwaukee Bucks,W,,110,98,28,33,W 2,DEN
Sat, Mar 4, 2017,Charlotte Hornets,L,,102,112,28,34,L 1,DEN
Mon, Mar 6, 2017,Sacramento Kings,W,,108,96,29,34,W 1,DEN
Wed, Mar 8, 2017,Washington Wizards,L,,113,123,29,35,L 1,DEN
Fri, Mar 10, 2017,Boston Celtics,W,,119,99,30,35,W 1,DEN
Sat, Mar 11, 2017,Sacramento Kings,W,,105,92,31,35,W 2,DEN
Mon, Mar 13, 2017,Los Angeles Lakers,W,,129,101,32,35,W 3,DEN
Thu, Mar 16, 2017,Los Angeles Clippers,W,,129,114,33,35,W 4,DEN
Sat, Mar 18, 2017,Houston Rockets,L,,105,109,33,36,L 1,DEN
Mon, Mar 20, 2017,Houston Rockets,L,,124,125,33,37,L 2,DEN
Wed, Mar 22, 2017,Cleveland Cavaliers,W,,126,113,34,37,W 1,DEN
Fri, Mar 24, 2017,Indiana Pacers,W,,125,117,35,37,W 2,DEN
Sun, Mar 26, 2017,New Orleans Pelicans,L,,90,115,35,38,L 1,DEN
Tue, Mar 28, 2017,Portland Trail Blazers,L,,113,122,35,39,L 2,DEN
Fri, Mar 31, 2017,Charlotte Hornets,L,,114,122,35,40,L 3,DEN
Sun, Apr 2, 2017,Miami Heat,W,,116,113,36,40,W 1,DEN
Tue, Apr 4, 2017,New Orleans Pelicans,W,,134,131,37,40,W 2,DEN
Wed, Apr 5, 2017,Houston Rockets,L,,104,110,37,41,L 1,DEN
Fri, Apr 7, 2017,New Orleans Pelicans,W,,122,106,38,41,W 1,DEN
Sun, Apr 9, 2017,Oklahoma City Thunder,L,,105,106,38,42,L 1,DEN
DEN
Tue, Apr 11, 2017,Dallas Mavericks,W,,109,91,39,42,W 1,DEN
Wed, Apr 12, 2017,Oklahoma City Thunder,W,,111,105,40,42,W 2,DEN
DET
Wed, Oct 26, 2016,Toronto Raptors,L,,91,109,0,1,L 1,DET
Fri, Oct 28, 2016,Orlando Magic,W,,108,82,1,1,W 1,DET
Sun, Oct 30, 2016,Milwaukee Bucks,W,,98,83,2,1,W 2,DET
Tue, Nov 1, 2016,New York Knicks,W,,102,89,3,1,W 3,DET
Wed, Nov 2, 2016,Brooklyn Nets,L,,101,109,3,2,L 1,DET
Sat, Nov 5, 2016,Denver Nuggets,W,,103,86,4,2,W 1,DET
Mon, Nov 7, 2016,Los Angeles Clippers,L,,82,114,4,3,L 1,DET
Wed, Nov 9, 2016,Phoenix Suns,L,,100,107,4,4,L 2,DET
Fri, Nov 11, 2016,San Antonio Spurs,L,,86,96,4,5,L 3,DET
Sat, Nov 12, 2016,Denver Nuggets,W,,106,95,5,5,W 1,DET
Mon, Nov 14, 2016,Oklahoma City Thunder,W,,104,88,6,5,W 2,DET
Wed, Nov 16, 2016,New York Knicks,L,,102,105,6,6,L 1,DET
Fri, Nov 18, 2016,Cleveland Cavaliers,L,,81,104,6,7,L 2,DET
Sat, Nov 19, 2016,Boston Celtics,L,,92,94,6,8,L 3,DET
Mon, Nov 21, 2016,Houston Rockets,L,,96,99,6,9,L 4,DET
Wed, Nov 23, 2016,Miami Heat,W,,107,84,7,9,W 1,DET
Fri, Nov 25, 2016,Los Angeles Clippers,W,,108,97,8,9,W 2,DET
Sat, Nov 26, 2016,Oklahoma City Thunder,L,,88,106,8,10,L 1,DET
Tue, Nov 29, 2016,Charlotte Hornets,W,,112,89,9,10,W 1,DET
Wed, Nov 30, 2016,Boston Celtics,W,,121,114,10,10,W 2,DET
DET
Fri, Dec 2, 2016,Atlanta Hawks,W,,121,85,11,10,W 3,DET
Sun, Dec 4, 2016,Orlando Magic,L,,92,98,11,11,L 1,DET
Tue, Dec 6, 2016,Chicago Bulls,W,,102,91,12,11,W 1,DET
Wed, Dec 7, 2016,Charlotte Hornets,L,,77,87,12,12,L 1,DET
Fri, Dec 9, 2016,Minnesota Timberwolves,W,,117,90,13,12,W 1,DET
Sun, Dec 11, 2016,Philadelphia 76ers,L,,79,97,13,13,L 1,DET
Wed, Dec 14, 2016,Dallas Mavericks,W,,95,85,14,13,W 1,DET
Fri, Dec 16, 2016,Washington Wizards,L,,108,122,14,14,L 1,DET
Sat, Dec 17, 2016,Indiana Pacers,L,,90,105,14,15,L 2,DET
Mon, Dec 19, 2016,Chicago Bulls,L,,82,113,14,16,L 3,DET
Wed, Dec 21, 2016,Memphis Grizzlies,L,,86,98,14,17,L 4,DET
Fri, Dec 23, 2016,Golden State Warriors,L,,113,119,14,18,L 5,DET
Mon, Dec 26, 2016,Cleveland Cavaliers,W,,106,90,15,18,W 1,DET
Wed, Dec 28, 2016,Milwaukee Bucks,L,,94,119,15,19,L 1,DET
Fri, Dec 30, 2016,Atlanta Hawks,L,,98,105,15,20,L 2,DET
Sun, Jan 1, 2017,Miami Heat,W,,107,98,16,20,W 1,DET
Tue, Jan 3, 2017,Indiana Pacers,L,,116,121,16,21,L 1,DET
Thu, Jan 5, 2017,Charlotte Hornets,W,,115,114,17,21,W 1,DET
Sun, Jan 8, 2017,Portland Trail Blazers,W,2OT,125,124,18,21,W 2,DET
Tue, Jan 10, 2017,Sacramento Kings,L,,94,100,18,22,L 1,DET
DET
Thu, Jan 12, 2017,Golden State Warriors,L,,107,127,18,23,L 2,DET
Fri, Jan 13, 2017,Utah Jazz,L,,77,110,18,24,L 3,DET
Sun, Jan 15, 2017,Los Angeles Lakers,W,,102,97,19,24,W 1,DET
Wed, Jan 18, 2017,Atlanta Hawks,W,,118,95,20,24,W 2,DET
Sat, Jan 21, 2017,Washington Wizards,W,,113,112,21,24,W 3,DET
Mon, Jan 23, 2017,Sacramento Kings,L,,104,109,21,25,L 1,DET
Sat, Jan 28, 2017,Miami Heat,L,,103,116,21,26,L 2,DET
Mon, Jan 30, 2017,Boston Celtics,L,,109,113,21,27,L 3,DET
Wed, Feb 1, 2017,New Orleans Pelicans,W,,118,98,22,27,W 1,DET
Fri, Feb 3, 2017,Minnesota Timberwolves,W,,116,108,23,27,W 2,DET
Sat, Feb 4, 2017,Indiana Pacers,L,,84,105,23,28,L 1,DET
Mon, Feb 6, 2017,Philadelphia 76ers,W,,113,96,24,28,W 1,DET
Wed, Feb 8, 2017,Los Angeles Lakers,W,,121,102,25,28,W 2,DET
Fri, Feb 10, 2017,San Antonio Spurs,L,,92,103,25,29,L 1,DET
Sun, Feb 12, 2017,Toronto Raptors,W,,102,101,26,29,W 1,DET
Mon, Feb 13, 2017,Milwaukee Bucks,L,,89,102,26,30,L 1,DET
Wed, Feb 15, 2017,Dallas Mavericks,W,,98,91,27,30,W 1,DET
Thu, Feb 23, 2017,Charlotte Hornets,W,OT,114,108,28,30,W 2,DET
Sun, Feb 26, 2017,Boston Celtics,L,,98,104,28,31,L 1,DET
Tue, Feb 28, 2017,Portland Trail Blazers,W,OT,120,113,29,31,W 1,DET
DET
Wed, Mar 1, 2017,New Orleans Pelicans,L,,86,109,29,32,L 1,DET
Sat, Mar 4, 2017,Philadelphia 76ers,W,,136,106,30,32,W 1,DET
Mon, Mar 6, 2017,Chicago Bulls,W,,109,95,31,32,W 2,DET
Wed, Mar 8, 2017,Indiana Pacers,L,,98,115,31,33,L 1,DET
Thu, Mar 9, 2017,Cleveland Cavaliers,W,,106,101,32,33,W 1,DET
Sat, Mar 11, 2017,New York Knicks,W,,112,92,33,33,W 2,DET
Tue, Mar 14, 2017,Cleveland Cavaliers,L,,96,128,33,34,L 1,DET
Wed, Mar 15, 2017,Utah Jazz,L,,83,97,33,35,L 2,DET
Fri, Mar 17, 2017,Toronto Raptors,L,,75,87,33,36,L 3,DET
Sun, Mar 19, 2017,Phoenix Suns,W,,112,95,34,36,W 1,DET
Tue, Mar 21, 2017,Brooklyn Nets,L,,96,98,34,37,L 1,DET
Wed, Mar 22, 2017,Chicago Bulls,L,,95,117,34,38,L 2,DET
Fri, Mar 24, 2017,Orlando Magic,L,,87,115,34,39,L 3,DET
Mon, Mar 27, 2017,New York Knicks,L,,95,109,34,40,L 4,DET
Tue, Mar 28, 2017,Miami Heat,L,,96,97,34,41,L 5,DET
Thu, Mar 30, 2017,Brooklyn Nets,W,,90,89,35,41,W 1,DET
Fri, Mar 31, 2017,Milwaukee Bucks,L,OT,105,108,35,42,L 1,DET
Wed, Apr 5, 2017,Toronto Raptors,L,,102,105,35,43,L 2,DET
Fri, Apr 7, 2017,Houston Rockets,W,,114,109,36,43,W 1,DET
Sun, Apr 9, 2017,Memphis Grizzlies,W,,103,90,37,43,W 2,DET
DET
Mon, Apr 10, 2017,Washington Wizards,L,,101,105,37,44,L 1,DET
Wed, Apr 12, 2017,Orlando Magic,L,,109,113,37,45,L 2,DET
GSW
Tue, Oct 25, 2016,San Antonio Spurs,L,,100,129,0,1,L 1,GSW
Fri, Oct 28, 2016,New Orleans Pelicans,W,,122,114,1,1,W 1,GSW
Sun, Oct 30, 2016,Phoenix Suns,W,,106,100,2,1,W 2,GSW
Tue, Nov 1, 2016,Portland Trail Blazers,W,,127,104,3,1,W 3,GSW
Thu, Nov 3, 2016,Oklahoma City Thunder,W,,122,96,4,1,W 4,GSW
Fri, Nov 4, 2016,Los Angeles Lakers,L,,97,117,4,2,L 1,GSW
Mon, Nov 7, 2016,New Orleans Pelicans,W,,116,106,5,2,W 1,GSW
Wed, Nov 9, 2016,Dallas Mavericks,W,,116,95,6,2,W 2,GSW
Thu, Nov 10, 2016,Denver Nuggets,W,,125,101,7,2,W 3,GSW
Sun, Nov 13, 2016,Phoenix Suns,W,,133,120,8,2,W 4,GSW
Wed, Nov 16, 2016,Toronto Raptors,W,,127,121,9,2,W 5,GSW
Fri, Nov 18, 2016,Boston Celtics,W,,104,88,10,2,W 6,GSW
Sat, Nov 19, 2016,Milwaukee Bucks,W,,124,121,11,2,W 7,GSW
Mon, Nov 21, 2016,Indiana Pacers,W,,120,83,12,2,W 8,GSW
Wed, Nov 23, 2016,Los Angeles Lakers,W,,149,106,13,2,W 9,GSW
Fri, Nov 25, 2016,Los Angeles Lakers,W,,109,85,14,2,W 10,GSW
Sat, Nov 26, 2016,Minnesota Timberwolves,W,,115,102,15,2,W 11,GSW
Mon, Nov 28, 2016,Atlanta Hawks,W,,105,100,16,2,W 12,GSW
Thu, Dec 1, 2016,Houston Rockets,L,2OT,127,132,16,3,L 1,GSW
Sat, Dec 3, 2016,Phoenix Suns,W,,138,109,17,3,W 1,GSW
GSW
Mon, Dec 5, 2016,Indiana Pacers,W,,142,106,18,3,W 2,GSW
Wed, Dec 7, 2016,Los Angeles Clippers,W,,115,98,19,3,W 3,GSW
Thu, Dec 8, 2016,Utah Jazz,W,,106,99,20,3,W 4,GSW
Sat, Dec 10, 2016,Memphis Grizzlies,L,,89,110,20,4,L 1,GSW
Sun, Dec 11, 2016,Minnesota Timberwolves,W,,116,108,21,4,W 1,GSW
Tue, Dec 13, 2016,New Orleans Pelicans,W,,113,109,22,4,W 2,GSW
Thu, Dec 15, 2016,New York Knicks,W,,103,90,23,4,W 3,GSW
Sat, Dec 17, 2016,Portland Trail Blazers,W,,135,90,24,4,W 4,GSW
Tue, Dec 20, 2016,Utah Jazz,W,,104,74,25,4,W 5,GSW
Thu, Dec 22, 2016,Brooklyn Nets,W,,117,101,26,4,W 6,GSW
Fri, Dec 23, 2016,Detroit Pistons,W,,119,113,27,4,W 7,GSW
Sun, Dec 25, 2016,Cleveland Cavaliers,L,,108,109,27,5,L 1,GSW
Wed, Dec 28, 2016,Toronto Raptors,W,,121,111,28,5,W 1,GSW
Fri, Dec 30, 2016,Dallas Mavericks,W,,108,99,29,5,W 2,GSW
Mon, Jan 2, 2017,Denver Nuggets,W,,127,119,30,5,W 3,GSW
Wed, Jan 4, 2017,Portland Trail Blazers,W,,125,117,31,5,W 4,GSW
Fri, Jan 6, 2017,Memphis Grizzlies,L,OT,119,128,31,6,L 1,GSW
Sun, Jan 8, 2017,Sacramento Kings,W,,117,106,32,6,W 1,GSW
Tue, Jan 10, 2017,Miami Heat,W,,107,95,33,6,W 2,GSW
Thu, Jan 12, 2017,Detroit Pistons,W,,127,107,34,6,W 3,GSW
GSW
Mon, Jan 16, 2017,Cleveland Cavaliers,W,,126,91,35,6,W 4,GSW
Wed, Jan 18, 2017,Oklahoma City Thunder,W,,121,100,36,6,W 5,GSW
Fri, Jan 20, 2017,Houston Rockets,W,,125,108,37,6,W 6,GSW
Sun, Jan 22, 2017,Orlando Magic,W,,118,98,38,6,W 7,GSW
Mon, Jan 23, 2017,Miami Heat,L,,102,105,38,7,L 1,GSW
Wed, Jan 25, 2017,Charlotte Hornets,W,,113,103,39,7,W 1,GSW
Sat, Jan 28, 2017,Los Angeles Clippers,W,,144,98,40,7,W 2,GSW
Sun, Jan 29, 2017,Portland Trail Blazers,W,,113,111,41,7,W 3,GSW
Wed, Feb 1, 2017,Charlotte Hornets,W,,126,111,42,7,W 4,GSW
Thu, Feb 2, 2017,Los Angeles Clippers,W,,133,120,43,7,W 5,GSW
Sat, Feb 4, 2017,Sacramento Kings,L,OT,106,109,43,8,L 1,GSW
Wed, Feb 8, 2017,Chicago Bulls,W,,123,92,44,8,W 1,GSW
Fri, Feb 10, 2017,Memphis Grizzlies,W,,122,107,45,8,W 2,GSW
Sat, Feb 11, 2017,Oklahoma City Thunder,W,,130,114,46,8,W 3,GSW
Mon, Feb 13, 2017,Denver Nuggets,L,,110,132,46,9,L 1,GSW
Wed, Feb 15, 2017,Sacramento Kings,W,,109,86,47,9,W 1,GSW
Thu, Feb 23, 2017,Los Angeles Clippers,W,,123,113,48,9,W 2,GSW
Sat, Feb 25, 2017,Brooklyn Nets,W,,112,95,49,9,W 3,GSW
Mon, Feb 27, 2017,Philadelphia 76ers,W,,119,108,50,9,W 4,GSW
Tue, Feb 28, 2017,Washington Wizards,L,,108,112,50,10,L 1,GSW
GSW
Thu, Mar 2, 2017,Chicago Bulls,L,,87,94,50,11,L 2,GSW
Sun, Mar 5, 2017,New York Knicks,W,,112,105,51,11,W 1,GSW
Mon, Mar 6, 2017,Atlanta Hawks,W,,119,111,52,11,W 2,GSW
Wed, Mar 8, 2017,Boston Celtics,L,,86,99,52,12,L 1,GSW
Fri, Mar 10, 2017,Minnesota Timberwolves,L,,102,103,52,13,L 2,GSW
Sat, Mar 11, 2017,San Antonio Spurs,L,,85,107,52,14,L 3,GSW
Tue, Mar 14, 2017,Philadelphia 76ers,W,,106,104,53,14,W 1,GSW
Thu, Mar 16, 2017,Orlando Magic,W,,122,92,54,14,W 2,GSW
Sat, Mar 18, 2017,Milwaukee Bucks,W,,117,92,55,14,W 3,GSW
Mon, Mar 20, 2017,Oklahoma City Thunder,W,,111,95,56,14,W 4,GSW
Tue, Mar 21, 2017,Dallas Mavericks,W,,112,87,57,14,W 5,GSW
Fri, Mar 24, 2017,Sacramento Kings,W,,114,100,58,14,W 6,GSW
Sun, Mar 26, 2017,Memphis Grizzlies,W,,106,94,59,14,W 7,GSW
Tue, Mar 28, 2017,Houston Rockets,W,,113,106,60,14,W 8,GSW
Wed, Mar 29, 2017,San Antonio Spurs,W,,110,98,61,14,W 9,GSW
Fri, Mar 31, 2017,Houston Rockets,W,,107,98,62,14,W 10,GSW
Sun, Apr 2, 2017,Washington Wizards,W,,139,115,63,14,W 11,GSW
Tue, Apr 4, 2017,Minnesota Timberwolves,W,,121,107,64,14,W 12,GSW
Wed, Apr 5, 2017,Phoenix Suns,W,,120,111,65,14,W 13,GSW
Sat, Apr 8, 2017,New Orleans Pelicans,W,,123,101,66,14,W 14,GSW
GSW
Mon, Apr 10, 2017,Utah Jazz,L,,99,105,66,15,L 1,GSW
Wed, Apr 12, 2017,Los Angeles Lakers,W,,109,94,67,15,W 1,GSW
GSW
Sun, Apr 16, 2017,Portland Trail Blazers,W,,121,109,1,0,W 1,GSW
Wed, Apr 19, 2017,Portland Trail Blazers,W,,110,81,2,0,W 2,GSW
Sat, Apr 22, 2017,Portland Trail Blazers,W,,119,113,3,0,W 3,GSW
Mon, Apr 24, 2017,Portland Trail Blazers,W,,128,103,4,0,W 4,GSW
GSW
Tue, May 2, 2017,Utah Jazz,W,,106,94,5,0,W 5,GSW
Thu, May 4, 2017,Utah Jazz,W,,115,104,6,0,W 6,GSW
Sat, May 6, 2017,Utah Jazz,W,,102,91,7,0,W 7,GSW
Mon, May 8, 2017,Utah Jazz,W,,121,95,8,0,W 8,GSW
GSW
Sun, May 14, 2017,San Antonio Spurs,W,,113,111,9,0,W 9,GSW
Tue, May 16, 2017,San Antonio Spurs,W,,136,100,10,0,W 10,GSW
Sat, May 20, 2017,San Antonio Spurs,W,,120,108,11,0,W 11,GSW
Mon, May 22, 2017,San Antonio Spurs,W,,129,115,12,0,W 12,GSW
GSW
Thu, Jun 1, 2017,Cleveland Cavaliers,W,,113,91,13,0,W 13,GSW
Sun, Jun 4, 2017,Cleveland Cavaliers,W,,132,113,14,0,W 14,GSW
Wed, Jun 7, 2017,Cleveland Cavaliers,W,,118,113,15,0,W 15,GSW
Fri, Jun 9, 2017,Cleveland Cavaliers,L,,116,137,15,1,L 1,GSW
Mon, Jun 12, 2017,Cleveland Cavaliers,W,,129,120,16,1,W 1,GSW
HOU
Wed, Oct 26, 2016,Los Angeles Lakers,L,,114,120,0,1,L 1,HOU
Fri, Oct 28, 2016,Dallas Mavericks,W,,106,98,1,1,W 1,HOU
Sun, Oct 30, 2016,Dallas Mavericks,W,,93,92,2,1,W 2,HOU
Tue, Nov 1, 2016,Cleveland Cavaliers,L,,120,128,2,2,L 1,HOU
Wed, Nov 2, 2016,New York Knicks,W,,118,99,3,2,W 1,HOU
Sat, Nov 5, 2016,Atlanta Hawks,L,,97,112,3,3,L 1,HOU
Mon, Nov 7, 2016,Washington Wizards,W,,114,106,4,3,W 1,HOU
Wed, Nov 9, 2016,San Antonio Spurs,W,,101,99,5,3,W 2,HOU
Sat, Nov 12, 2016,San Antonio Spurs,L,,100,106,5,4,L 1,HOU
Mon, Nov 14, 2016,Philadelphia 76ers,W,,115,88,6,4,W 1,HOU
Wed, Nov 16, 2016,Oklahoma City Thunder,L,,103,105,6,5,L 1,HOU
Thu, Nov 17, 2016,Portland Trail Blazers,W,,126,109,7,5,W 1,HOU
Sat, Nov 19, 2016,Utah Jazz,W,,111,102,8,5,W 2,HOU
Mon, Nov 21, 2016,Detroit Pistons,W,,99,96,9,5,W 3,HOU
Wed, Nov 23, 2016,Toronto Raptors,L,,102,115,9,6,L 1,HOU
Fri, Nov 25, 2016,Sacramento Kings,W,,117,104,10,6,W 1,HOU
Sun, Nov 27, 2016,Portland Trail Blazers,W,,130,114,11,6,W 2,HOU
Tue, Nov 29, 2016,Utah Jazz,L,,101,120,11,7,L 1,HOU
Thu, Dec 1, 2016,Golden State Warriors,W,2OT,132,127,12,7,W 1,HOU
Fri, Dec 2, 2016,Denver Nuggets,W,,128,110,13,7,W 2,HOU
HOU
Mon, Dec 5, 2016,Boston Celtics,W,,107,106,14,7,W 3,HOU
Wed, Dec 7, 2016,Los Angeles Lakers,W,,134,95,15,7,W 4,HOU
Fri, Dec 9, 2016,Oklahoma City Thunder,W,,102,99,16,7,W 5,HOU
Sat, Dec 10, 2016,Dallas Mavericks,W,,109,87,17,7,W 6,HOU
Mon, Dec 12, 2016,Brooklyn Nets,W,,122,118,18,7,W 7,HOU
Wed, Dec 14, 2016,Sacramento Kings,W,,132,98,19,7,W 8,HOU
Fri, Dec 16, 2016,New Orleans Pelicans,W,,122,100,20,7,W 9,HOU
Sat, Dec 17, 2016,Minnesota Timberwolves,W,OT,111,109,21,7,W 10,HOU
Tue, Dec 20, 2016,San Antonio Spurs,L,,100,102,21,8,L 1,HOU
Wed, Dec 21, 2016,Phoenix Suns,W,,125,111,22,8,W 1,HOU
Fri, Dec 23, 2016,Memphis Grizzlies,L,,109,115,22,9,L 1,HOU
Mon, Dec 26, 2016,Phoenix Suns,W,,131,115,23,9,W 1,HOU
Tue, Dec 27, 2016,Dallas Mavericks,W,,123,107,24,9,W 2,HOU
Fri, Dec 30, 2016,Los Angeles Clippers,W,,140,116,25,9,W 3,HOU
Sat, Dec 31, 2016,New York Knicks,W,,129,122,26,9,W 4,HOU
Mon, Jan 2, 2017,Washington Wizards,W,,101,91,27,9,W 5,HOU
Thu, Jan 5, 2017,Oklahoma City Thunder,W,,118,116,28,9,W 6,HOU
Fri, Jan 6, 2017,Orlando Magic,W,,100,93,29,9,W 7,HOU
Sun, Jan 8, 2017,Toronto Raptors,W,,129,122,30,9,W 8,HOU
Tue, Jan 10, 2017,Charlotte Hornets,W,,121,114,31,9,W 9,HOU
HOU
Wed, Jan 11, 2017,Minnesota Timberwolves,L,,105,119,31,10,L 1,HOU
Fri, Jan 13, 2017,Memphis Grizzlies,L,,105,110,31,11,L 2,HOU
Sun, Jan 15, 2017,Brooklyn Nets,W,,137,112,32,11,W 1,HOU
Tue, Jan 17, 2017,Miami Heat,L,,103,109,32,12,L 1,HOU
Wed, Jan 18, 2017,Milwaukee Bucks,W,,111,92,33,12,W 1,HOU
Fri, Jan 20, 2017,Golden State Warriors,L,,108,125,33,13,L 1,HOU
Sat, Jan 21, 2017,Memphis Grizzlies,W,,119,95,34,13,W 1,HOU
Mon, Jan 23, 2017,Milwaukee Bucks,L,,114,127,34,14,L 1,HOU
Wed, Jan 25, 2017,Boston Celtics,L,,109,120,34,15,L 2,HOU
Fri, Jan 27, 2017,Philadelphia 76ers,W,,123,118,35,15,W 1,HOU
Sun, Jan 29, 2017,Indiana Pacers,L,,101,120,35,16,L 1,HOU
Tue, Jan 31, 2017,Sacramento Kings,W,,105,83,36,16,W 1,HOU
Thu, Feb 2, 2017,Atlanta Hawks,L,,108,113,36,17,L 1,HOU
Fri, Feb 3, 2017,Chicago Bulls,W,OT,121,117,37,17,W 1,HOU
Tue, Feb 7, 2017,Orlando Magic,W,,128,104,38,17,W 2,HOU
Thu, Feb 9, 2017,Charlotte Hornets,W,,107,95,39,17,W 3,HOU
Sat, Feb 11, 2017,Phoenix Suns,W,,133,102,40,17,W 4,HOU
Wed, Feb 15, 2017,Miami Heat,L,,109,117,40,18,L 1,HOU
Thu, Feb 23, 2017,New Orleans Pelicans,W,,129,99,41,18,W 1,HOU
Sat, Feb 25, 2017,Minnesota Timberwolves,W,,142,130,42,18,W 2,HOU
HOU
Mon, Feb 27, 2017,Indiana Pacers,L,,108,117,42,19,L 1,HOU
Wed, Mar 1, 2017,Los Angeles Clippers,W,,122,103,43,19,W 1,HOU
Sat, Mar 4, 2017,Memphis Grizzlies,W,,123,108,44,19,W 2,HOU
Mon, Mar 6, 2017,San Antonio Spurs,L,,110,112,44,20,L 1,HOU
Wed, Mar 8, 2017,Utah Jazz,L,,108,115,44,21,L 2,HOU
Fri, Mar 10, 2017,Chicago Bulls,W,,115,94,45,21,W 1,HOU
Sun, Mar 12, 2017,Cleveland Cavaliers,W,,117,112,46,21,W 2,HOU
Wed, Mar 15, 2017,Los Angeles Lakers,W,,139,100,47,21,W 3,HOU
Fri, Mar 17, 2017,New Orleans Pelicans,L,,112,128,47,22,L 1,HOU
Sat, Mar 18, 2017,Denver Nuggets,W,,109,105,48,22,W 1,HOU
Mon, Mar 20, 2017,Denver Nuggets,W,,125,124,49,22,W 2,HOU
Fri, Mar 24, 2017,New Orleans Pelicans,W,,117,107,50,22,W 3,HOU
Sun, Mar 26, 2017,Oklahoma City Thunder,W,,137,125,51,22,W 4,HOU
Tue, Mar 28, 2017,Golden State Warriors,L,,106,113,51,23,L 1,HOU
Thu, Mar 30, 2017,Portland Trail Blazers,L,,107,117,51,24,L 2,HOU
Fri, Mar 31, 2017,Golden State Warriors,L,,98,107,51,25,L 3,HOU
Sun, Apr 2, 2017,Phoenix Suns,W,,123,116,52,25,W 1,HOU
Wed, Apr 5, 2017,Denver Nuggets,W,,110,104,53,25,W 2,HOU
Fri, Apr 7, 2017,Detroit Pistons,L,,109,114,53,26,L 1,HOU
Sun, Apr 9, 2017,Sacramento Kings,W,,135,128,54,26,W 1,HOU
HOU
Mon, Apr 10, 2017,Los Angeles Clippers,L,,96,125,54,27,L 1,HOU
Wed, Apr 12, 2017,Minnesota Timberwolves,W,,123,118,55,27,W 1,HOU
HOU
Sun, Apr 16, 2017,Oklahoma City Thunder,W,,118,87,1,0,W 1,HOU
Wed, Apr 19, 2017,Oklahoma City Thunder,W,,115,111,2,0,W 2,HOU
Fri, Apr 21, 2017,Oklahoma City Thunder,L,,113,115,2,1,L 1,HOU
Sun, Apr 23, 2017,Oklahoma City Thunder,W,,113,109,3,1,W 1,HOU
Tue, Apr 25, 2017,Oklahoma City Thunder,W,,105,99,4,1,W 2,HOU
HOU
Mon, May 1, 2017,San Antonio Spurs,W,,126,99,5,1,W 3,HOU
Wed, May 3, 2017,San Antonio Spurs,L,,96,121,5,2,L 1,HOU
Fri, May 5, 2017,San Antonio Spurs,L,,92,103,5,3,L 2,HOU
Sun, May 7, 2017,San Antonio Spurs,W,,125,104,6,3,W 1,HOU
Tue, May 9, 2017,San Antonio Spurs,L,OT,107,110,6,4,L 1,HOU
Thu, May 11, 2017,San Antonio Spurs,L,,75,114,6,5,L 2,HOU
IND
Wed, Oct 26, 2016,Dallas Mavericks,W,OT,130,121,1,0,W 1,IND
